1,2569,2569,2232,130,3132,30
2,2748,2748,2131,130,2333,30
3,2740,2740,1213,130,3323,30
4,2304,2304,3323,130,1112,30
5,585,585,3132,130,2232,30
6,441,441,1213,130,2333,30
7,790,790,1213,130,1323,30
8,3245,3245,1213,130,1323,30
9,2274,2274,1323,130,3233,30
10,1980,1980,2232,130,2131,30
11,3091,3091,1112,130,2333,30
12,413,413,2232,130,2131,30
13,312,312,3233,130,1323,30
14,2679,2679,2333,130,2232,30
15,2962,2962,3323,130,1213,30
16,2242,2242,2131,130,1213,30
17,3578,3578,3233,130,1213,30
18,436,436,2232,130,2131,30
19,458,458,2333,130,2131,30
20,3413,3413,2232,130,1323,30
21,2765,2765,2131,130,2232,30
22,1065,1065,1323,130,2232,30
23,2448,2448,1112,130,3323,30
24,2837,2837,2333,130,1323,30
25,3182,3182,3233,130,1213,30
26,1967,1967,1323,130,2131,30
27,2604,2604,1112,130,1323,30
28,1414,1414,2131,130,3132,30
29,713,713,2333,130,1323,30
30,2478,2478,3323,130,1112,30
31,2503,2503,3132,130,2333,30
32,316,316,3323,130,2333,30
33,1096,1096,2131,130,1323,30
34,3102,3102,1112,130,1323,30
35,1514,1514,3233,130,3132,30
36,2783,2783,1213,130,2333,30
37,3122,3122,2232,130,1323,30
38,781,781,2232,130,2131,30
39,2214,2214,3233,130,3323,30
40,578,578,3323,130,1213,30
41,1011,1011,1112,130,2333,30
42,1102,1102,3323,130,1112,30
43,3283,3283,3132,130,3233,30
44,549,549,3323,130,2131,30
45,647,647,2131,130,1112,30
46,1194,1194,3233,130,1213,30
47,1495,1495,2333,130,3323,30
48,1805,1805,1323,130,3233,30
49,1996,1996,3233,130,1213,30
50,2054,2054,1213,130,2333,30
51,165,165,1112,130,2232,30
52,168,168,1213,130,2232,30
53,2106,2106,1112,130,2232,30
54,1327,1327,2232,130,2131,30
55,617,617,2333,130,3132,30
56,602,602,2232,130,2333,30
57,1446,1446,1213,130,3323,30
58,1882,1882,3233,130,1323,30
59,2729,2729,1323,130,3233,30
60,3353,3353,3323,130,2333,30
