1,2884,2884,3233,130,1213,30
2,2333,2333,2232,130,1323,30
3,2567,2567,3132,130,1213,30
4,3065,3065,2232,130,1323,30
5,3254,3254,2131,130,3132,30
6,212,212,1112,130,3233,30
7,1522,1522,3233,130,1213,30
8,1310,1310,2131,130,2333,30
9,3524,3524,1112,130,3132,30
10,2215,2215,3323,130,1112,30
11,2486,2486,3233,130,3323,30
12,99,99,1323,130,2232,30
13,1725,1725,2131,130,3323,30
14,1564,1564,1213,130,2333,30
15,1003,1003,2333,130,1323,30
16,2246,2246,2232,130,3323,30
17,1811,1811,3132,130,2232,30
18,150,150,1112,130,2333,30
19,2956,2956,3323,130,1323,30
20,2024,2024,2232,130,1323,30
21,3332,3332,2131,130,1323,30
22,1730,1730,1213,130,2131,30
23,3326,3326,2131,130,1112,30
24,2601,2601,1112,130,2131,30
25,1711,1711,1323,130,2131,30
26,167,167,1323,130,1213,30
27,2883,2883,2131,130,3323,30
28,2235,2235,2232,130,3323,30
29,1522,1522,1323,130,1112,30
30,1493,1493,3132,130,3233,30
31,2563,2563,3233,130,1213,30
32,1388,1388,1112,130,3323,30
33,130,130,2131,130,3323,30
34,2616,2616,1323,130,1112,30
35,967,967,2131,130,1323,30
36,1489,1489,3233,130,2131,30
37,3189,3189,2232,130,2333,30
38,3277,3277,1323,130,3233,30
39,479,479,1323,130,3233,30
40,1434,1434,3132,130,3323,30
