1,1168,1168,2131,130,2333,30
2,1417,1417,2232,130,2333,30
3,2618,2618,3233,130,2232,30
4,423,423,3132,130,2131,30
5,357,357,3233,130,2131,30
6,2575,2575,1112,130,2232,30
7,817,817,2232,130,3132,30
8,2944,2944,3323,130,2333,30
9,2514,2514,3233,130,1323,30
10,279,279,2232,130,3233,30
11,3145,3145,1323,130,3233,30
12,1018,1018,3132,130,1323,30
13,3424,3424,3132,130,1213,30
14,1519,1519,3233,130,2232,30
15,680,680,2232,130,2131,30
16,773,773,2232,130,3233,30
17,3283,3283,3233,130,3132,30
18,1862,1862,3132,130,3323,30
19,3074,3074,1213,130,1323,30
20,935,935,2131,130,3233,30
21,1329,1329,3323,130,1112,30
22,3523,3523,1213,130,1323,30
23,1656,1656,3323,130,3132,30
24,2917,2917,2232,130,1323,30
25,843,843,2232,130,1112,30
26,2023,2023,2232,130,2333,30
27,1915,1915,2131,130,1213,30
28,1783,1783,2232,130,1323,30
29,902,902,3323,130,3132,30
30,2889,2889,3233,130,3323,30
31,1223,1223,2131,130,1112,30
32,2935,2935,2131,130,3323,30
33,3175,3175,3233,130,3323,30
34,2076,2076,1213,130,2131,30
35,886,886,2131,130,1112,30
36,1218,1218,1213,130,3323,30
37,808,808,1213,130,3233,30
38,2619,2619,3132,130,2131,30
39,399,399,2333,130,1323,30
40,199,199,2333,130,3132,30
41,1900,1900,1112,130,3323,30
42,2683,2683,3323,130,2333,30
43,2184,2184,3132,130,1112,30
44,1268,1268,1213,130,2232,30
45,1903,1903,3132,130,2131,30
46,2079,2079,1213,130,2131,30
47,374,374,1112,130,2131,30
48,1937,1937,3233,130,2131,30
49,2615,2615,3132,130,2232,30
50,2410,2410,2232,130,1213,30
51,86,86,1213,130,3233,30
52,2292,2292,1323,130,2333,30
53,2004,2004,2131,130,1323,30
54,411,411,1323,130,1213,30
55,2382,2382,2232,130,2131,30
56,170,170,1112,130,1213,30
57,789,789,1112,130,1323,30
58,3093,3093,2333,130,3233,30
59,2121,2121,2232,130,3132,30
60,3530,3530,2333,130,3323,30
