1,751,751,2131,130,1323,30
2,3525,3525,2333,130,1213,30
3,159,159,3233,130,1112,30
4,666,666,3233,130,2131,30
5,443,443,3132,130,3323,30
6,3132,3132,2232,130,2333,30
7,3533,3533,3323,130,2232,30
8,2569,2569,3132,130,2333,30
9,1035,1035,3323,130,3132,30
10,2930,2930,3132,130,3323,30
11,276,276,3233,130,2131,30
12,482,482,2232,130,1323,30
13,1403,1403,3323,130,2232,30
14,1176,1176,3323,130,1323,30
15,1134,1134,1112,130,3132,30
16,2281,2281,2333,130,2232,30
17,606,606,1213,130,2232,30
18,3285,3285,3132,130,1112,30
19,341,341,3132,130,2333,30
20,803,803,1213,130,3132,30
