1,344,344,1323,130,2232,30
2,3528,3528,1112,130,1213,30
3,2157,2157,1213,130,2131,30
4,300,300,3132,130,1323,30
5,737,737,1323,130,2131,30
6,1183,1183,1323,130,1112,30
7,1037,1037,1323,130,3233,30
8,1198,1198,1112,130,3233,30
9,605,605,3132,130,2232,30
10,810,810,3132,130,2333,30
11,629,629,3323,130,2232,30
12,1673,1673,3233,130,1112,30
13,3494,3494,3323,130,1323,30
14,2287,2287,2232,130,3132,30
15,522,522,2131,130,3132,30
16,214,214,1213,130,1112,30
17,2599,2599,1323,130,2131,30
18,760,760,1112,130,3233,30
19,298,298,2333,130,1112,30
20,821,821,1323,130,2333,30
21,600,600,2232,130,1323,30
22,411,411,3323,130,1323,30
23,2905,2905,1213,130,2232,30
24,3521,3521,2131,130,2232,30
25,868,868,3233,130,2232,30
26,774,774,3233,130,3132,30
27,886,886,2232,130,1213,30
28,2447,2447,3233,130,2333,30
29,735,735,3233,130,2131,30
30,1684,1684,2131,130,3323,30
31,133,133,3233,130,3323,30
32,2825,2825,3323,130,1323,30
33,962,962,1323,130,3233,30
34,2044,2044,2232,130,3132,30
35,2295,2295,1112,130,1213,30
36,2507,2507,3132,130,2232,30
37,420,420,1323,130,3323,30
38,678,678,1323,130,1112,30
39,1724,1724,3323,130,1213,30
40,3631,3631,2131,130,1323,30
