1,597,597,2333,130,1323,30
2,2610,2610,1323,130,1213,30
3,1591,1591,2333,130,3132,30
4,3428,3428,3132,130,2333,30
5,290,290,1213,130,3323,30
6,1507,1507,2333,130,2131,30
7,2715,2715,2131,130,3132,30
8,1856,1856,3233,130,1112,30
9,1174,1174,2232,130,1112,30
10,2096,2096,3233,130,3323,30
11,3533,3533,1213,130,2131,30
12,2834,2834,2232,130,1112,30
13,935,935,3132,130,2232,30
14,277,277,2232,130,3132,30
15,2352,2352,1323,130,1112,30
16,222,222,2232,130,1112,30
17,1970,1970,2232,130,1323,30
18,1507,1507,2131,130,1112,30
19,1835,1835,2333,130,3323,30
20,916,916,3233,130,1213,30
