1,451,451,2131,130,1323,30
2,1802,1802,1323,130,2131,30
3,2257,2257,3132,130,1323,30
4,3332,3332,2232,130,3323,30
5,916,916,3233,130,1323,30
6,709,709,1112,130,1213,30
7,630,630,3323,130,1112,30
8,765,765,3233,130,2333,30
9,464,464,1323,130,3132,30
10,2045,2045,3323,130,1323,30
11,1881,1881,1323,130,1213,30
12,117,117,2131,130,1112,30
13,2892,2892,2131,130,2333,30
14,1601,1601,2131,130,1112,30
15,1608,1608,1112,130,2131,30
16,2013,2013,2333,130,1323,30
17,197,197,3323,130,3233,30
18,1386,1386,1213,130,1323,30
19,3064,3064,2131,130,3323,30
20,1509,1509,2333,130,3323,30
21,2429,2429,1112,130,3132,30
22,2949,2949,3323,130,2131,30
23,3471,3471,2131,130,3233,30
24,1289,1289,3323,130,2333,30
25,938,938,2232,130,3323,30
26,2881,2881,3233,130,2333,30
27,2752,2752,1323,130,2232,30
28,881,881,3233,130,3132,30
29,1476,1476,2333,130,1213,30
30,2179,2179,3132,130,2131,30
31,3215,3215,1112,130,1213,30
32,1283,1283,2333,130,1213,30
33,87,87,2232,130,1323,30
34,3350,3350,1112,130,1213,30
35,1074,1074,3132,130,2232,30
36,3283,3283,3233,130,3132,30
37,3345,3345,1112,130,2232,30
38,3121,3121,3323,130,2131,30
39,765,765,3132,130,1112,30
40,1074,1074,2131,130,2333,30
