1,438,438,2333,130,2131,30
2,852,852,1112,130,3233,30
3,1412,1412,2333,130,3132,30
4,132,132,1323,130,3132,30
5,2167,2167,3233,130,1323,30
6,1851,1851,1112,130,1213,30
7,1178,1178,1323,130,2131,30
8,429,429,2232,130,1213,30
9,943,943,3323,130,3233,30
10,496,496,1323,130,3132,30
11,1322,1322,1112,130,3233,30
12,3399,3399,1323,130,3233,30
13,3229,3229,2131,130,2232,30
14,784,784,3233,130,2333,30
15,854,854,1323,130,1112,30
16,617,617,2131,130,1112,30
17,211,211,3132,130,2333,30
18,1098,1098,2333,130,3132,30
19,417,417,1112,130,3132,30
20,560,560,3233,130,1323,30
