1,1698,1698,3132,130,3323,30
2,1470,1470,3132,130,2232,30
3,1954,1954,2232,130,3233,30
4,3432,3432,3323,130,1323,30
5,1157,1157,1112,130,1213,30
6,1017,1017,1323,130,3132,30
7,2072,2072,1323,130,3323,30
8,3051,3051,3132,130,3233,30
9,3521,3521,2232,130,3132,30
10,903,903,3233,130,1112,30
11,2791,2791,3132,130,1323,30
12,889,889,3132,130,2232,30
13,2380,2380,2131,130,3132,30
14,1052,1052,1323,130,1213,30
15,1380,1380,1213,130,1112,30
16,3638,3638,1112,130,3233,30
17,814,814,3132,130,1213,30
18,518,518,3132,130,2232,30
19,3058,3058,1213,130,2232,30
20,3660,3660,1112,130,2131,30
21,1679,1679,2131,130,1112,30
22,2159,2159,2333,130,2232,30
23,1326,1326,3132,130,2232,30
24,587,587,2333,130,2131,30
25,2201,2201,2333,130,1112,30
26,1901,1901,3233,130,2333,30
27,680,680,2232,130,3323,30
28,2657,2657,1323,130,2232,30
29,3473,3473,3323,130,1112,30
30,467,467,1323,130,2232,30
31,2379,2379,3233,130,3132,30
32,1052,1052,1323,130,3132,30
33,1058,1058,3323,130,2232,30
34,2541,2541,1112,130,3132,30
35,2869,2869,2333,130,3233,30
36,678,678,3233,130,3323,30
37,2473,2473,3323,130,2232,30
38,3012,3012,1112,130,3132,30
39,3602,3602,3323,130,2131,30
40,383,383,2333,130,2131,30
