1,3213,3213,3233,130,3323,30
2,3348,3348,3323,130,2131,30
3,819,819,1213,130,1112,30
4,665,665,2333,130,3323,30
5,3331,3331,2232,130,1213,30
6,937,937,3323,130,1213,30
7,1852,1852,3323,130,1112,30
8,2834,2834,2333,130,1213,30
9,1179,1179,2333,130,2232,30
10,1820,1820,3132,130,2333,30
11,2125,2125,2232,130,2333,30
12,1643,1643,2131,130,2232,30
13,288,288,2232,130,3233,30
14,1917,1917,1112,130,2333,30
15,650,650,1112,130,2131,30
16,864,864,2131,130,1323,30
17,1523,1523,3132,130,2131,30
18,1202,1202,1323,130,3323,30
19,3026,3026,3233,130,2131,30
20,856,856,1323,130,2333,30
