1,1528,1528,1213,130,3323,30
2,1150,1150,2232,130,2333,30
3,333,333,1323,130,2131,30
4,1784,1784,1112,130,2232,30
5,2963,2963,3233,130,3323,30
6,1650,1650,1112,130,2131,30
7,1121,1121,2131,130,1112,30
8,1061,1061,2131,130,2333,30
9,3034,3034,2131,130,3233,30
10,2825,2825,1213,130,3323,30
11,658,658,1112,130,3323,30
12,3572,3572,1213,130,1323,30
13,468,468,2333,130,3132,30
14,955,955,3132,130,2232,30
15,703,703,2131,130,2333,30
16,940,940,2131,130,2333,30
17,1593,1593,1112,130,3132,30
18,144,144,1112,130,1323,30
19,1044,1044,1112,130,1213,30
20,1257,1257,2232,130,3233,30
