1,2983,2983,2131,130,3132,30
2,3370,3370,1323,130,3323,30
3,2140,2140,2131,130,3132,30
4,2983,2983,3132,130,2333,30
5,2850,2850,2131,130,2333,30
6,2120,2120,1323,130,3132,30
7,2190,2190,3132,130,1213,30
8,1338,1338,1213,130,1323,30
9,232,232,3233,130,1213,30
10,1426,1426,3323,130,2232,30
11,1950,1950,3233,130,2232,30
12,1958,1958,1213,130,3233,30
13,2876,2876,2333,130,2131,30
14,1754,1754,1112,130,3132,30
15,3103,3103,1323,130,3132,30
16,2494,2494,2131,130,1112,30
17,2930,2930,3233,130,2131,30
18,237,237,2232,130,2333,30
19,1328,1328,1213,130,2232,30
20,3505,3505,2232,130,2131,30
21,3273,3273,3323,130,3233,30
22,3136,3136,1112,130,1213,30
23,1902,1902,1112,130,2232,30
24,1321,1321,3233,130,1112,30
25,1584,1584,2232,130,3323,30
26,3375,3375,3233,130,1323,30
27,1896,1896,1323,130,3233,30
28,2152,2152,1213,130,3323,30
29,460,460,2333,130,3323,30
30,285,285,3132,130,1323,30
31,3641,3641,3233,130,1213,30
32,2931,2931,2333,130,2131,30
33,83,83,3132,130,3323,30
34,1257,1257,1213,130,2232,30
35,3318,3318,2131,130,3323,30
36,3433,3433,1213,130,3132,30
37,2578,2578,3233,130,1112,30
38,3591,3591,2333,130,1213,30
39,2602,2602,1323,130,2333,30
40,2369,2369,3323,130,2232,30
41,1539,1539,3323,130,3132,30
42,194,194,2131,130,3323,30
43,1660,1660,1112,130,2333,30
44,296,296,1213,130,3233,30
45,2498,2498,3233,130,1213,30
46,3445,3445,2232,130,1213,30
47,1088,1088,1112,130,2333,30
48,1303,1303,3132,130,2131,30
49,2798,2798,3233,130,3323,30
50,1054,1054,1323,130,2131,30
51,1036,1036,3233,130,1213,30
52,1423,1423,3233,130,2232,30
53,595,595,2131,130,1112,30
54,416,416,2333,130,3233,30
55,381,381,2232,130,1323,30
56,1129,1129,2333,130,3323,30
57,1559,1559,2232,130,1112,30
58,1800,1800,3132,130,2131,30
59,1200,1200,1323,130,3323,30
60,3331,3331,3233,130,1323,30
