1,637,637,2333,130,1112,30
2,459,459,1323,130,1213,30
3,864,864,2232,130,3233,30
4,1059,1059,3233,130,3132,30
5,2728,2728,2232,130,1213,30
6,3529,3529,3132,130,2333,30
7,1604,1604,1213,130,2131,30
8,2604,2604,3132,130,3233,30
9,2487,2487,1112,130,3132,30
10,1940,1940,3132,130,2131,30
11,1522,1522,3233,130,3323,30
12,2352,2352,1112,130,3132,30
13,1295,1295,1213,130,2333,30
14,3187,3187,1112,130,2232,30
15,2646,2646,2232,130,1323,30
16,1285,1285,3233,130,2333,30
17,2203,2203,1213,130,3323,30
18,1913,1913,2232,130,1323,30
19,2096,2096,1323,130,3132,30
20,2907,2907,2333,130,3132,30
21,3541,3541,2131,130,3132,30
22,1915,1915,3323,130,2232,30
23,1954,1954,1323,130,2131,30
24,1597,1597,2333,130,1323,30
25,1456,1456,1213,130,3323,30
26,953,953,3233,130,3132,30
27,3437,3437,3323,130,3233,30
28,364,364,1323,130,1112,30
29,2206,2206,3233,130,1213,30
30,2898,2898,2232,130,1112,30
31,3181,3181,2131,130,2333,30
32,2030,2030,1112,130,3132,30
33,1829,1829,3233,130,2131,30
34,479,479,1323,130,3323,30
35,2428,2428,3323,130,2333,30
36,413,413,3132,130,3323,30
37,3416,3416,3323,130,1323,30
38,1508,1508,2232,130,1323,30
39,2148,2148,2131,130,1112,30
40,2271,2271,2333,130,1112,30
