1,443,443,1323,130,3132,30
2,2528,2528,2131,130,3132,30
3,255,255,3132,130,1323,30
4,412,412,3323,130,2131,30
5,450,450,2232,130,2131,30
6,1853,1853,3233,130,1112,30
7,1000,1000,2333,130,3233,30
8,2346,2346,1323,130,3132,30
9,2629,2629,2131,130,1213,30
10,1537,1537,2131,130,2333,30
11,1055,1055,3233,130,3132,30
12,2211,2211,2333,130,1112,30
13,1628,1628,1213,130,2232,30
14,1126,1126,2232,130,1112,30
15,2053,2053,3233,130,2232,30
16,2563,2563,2333,130,2232,30
17,1627,1627,1112,130,1213,30
18,124,124,2131,130,1323,30
19,3233,3233,1213,130,2333,30
20,796,796,3132,130,1112,30
21,1588,1588,2333,130,3132,30
22,65,65,3323,130,1112,30
23,261,261,3132,130,1323,30
24,1404,1404,2131,130,3132,30
25,1705,1705,3323,130,2333,30
26,2147,2147,3323,130,1112,30
27,3441,3441,2131,130,1213,30
28,2322,2322,3323,130,3132,30
29,1135,1135,3233,130,1323,30
30,2412,2412,1213,130,3233,30
31,689,689,1213,130,1323,30
32,1836,1836,2232,130,3323,30
33,3233,3233,2232,130,1213,30
34,953,953,1112,130,3132,30
35,3280,3280,3323,130,1323,30
36,2958,2958,2333,130,2131,30
37,637,637,3233,130,1213,30
38,232,232,2232,130,3323,30
39,2011,2011,2232,130,1323,30
40,2530,2530,1112,130,3233,30
41,578,578,3233,130,2131,30
42,2032,2032,1323,130,2333,30
43,2437,2437,2131,130,2232,30
44,1533,1533,2131,130,3233,30
45,1764,1764,3323,130,3233,30
46,1624,1624,2333,130,1213,30
47,3575,3575,1213,130,3132,30
48,2101,2101,2333,130,2131,30
49,585,585,2232,130,3323,30
50,1982,1982,2333,130,2232,30
51,3496,3496,2333,130,1112,30
52,1506,1506,2232,130,1323,30
53,1049,1049,2131,130,1323,30
54,2278,2278,1112,130,3132,30
55,694,694,3132,130,2232,30
56,2104,2104,3132,130,2333,30
57,2677,2677,1112,130,3233,30
58,2107,2107,2232,130,3132,30
59,832,832,2333,130,3323,30
60,3441,3441,3132,130,3323,30
