1,3473,3473,3323,130,2333,30
2,365,365,1112,130,1213,30
3,2710,2710,3233,130,3323,30
4,1169,1169,3132,130,3233,30
5,2245,2245,2333,130,3323,30
6,630,630,2333,130,3323,30
7,1477,1477,2131,130,3132,30
8,3642,3642,3132,130,3233,30
9,2019,2019,3323,130,2333,30
10,1025,1025,2232,130,3233,30
11,158,158,1112,130,1213,30
12,1206,1206,2232,130,3233,30
13,3271,3271,2131,130,3132,30
14,2078,2078,2232,130,3233,30
15,145,145,1323,130,2333,30
16,552,552,1323,130,2333,30
17,3656,3656,2232,130,3233,30
18,714,714,3132,130,3233,30
19,2929,2929,3323,130,2333,30
20,3324,3324,3132,130,3233,30
