1,2789,2789,3233,130,3323,30
2,992,992,2131,130,3132,30
3,1518,1518,2232,130,3233,30
4,1152,1152,3233,130,3323,30
5,2160,2160,2232,130,3233,30
6,1877,1877,3323,130,2333,30
7,2781,2781,1323,130,2333,30
8,962,962,2333,130,3323,30
9,3599,3599,3323,130,2333,30
10,3308,3308,3233,130,3323,30
11,2688,2688,1323,130,2333,30
12,2523,2523,3323,130,2333,30
13,422,422,2232,130,3233,30
14,2259,2259,2131,130,3132,30
15,3540,3540,3323,130,2333,30
16,3175,3175,2232,130,3233,30
17,2958,2958,1323,130,2333,30
18,110,110,2232,130,3233,30
19,1496,1496,3132,130,3233,30
20,2466,2466,3233,130,3323,30
